"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.305033333E0,5.237030194E-1,1.694873929E-1,-1.137517333E-2,5.505635508E-1
2.314979333E0,5.296493819E-1,1.039009291E-1,-5.861837346E-2,5.429180274E-1
2.324925333E0,3.464205206E-1,-6.647114754E-3,-1.241002087E-1,3.680383445E-1
2.334871333E0,2.672203135E-2,-1.959881437E-1,-2.935191160E-1,3.539475821E-1
2.344817333E0,-3.499280825E-1,-3.903162628E-1,-1.513598549E-1,5.456246454E-1
2.354763333E0,-6.308895721E-1,-4.640981841E-1,2.994703756E-1,8.385053861E-1
2.364709333E0,-7.123081031E-1,-4.316917455E-1,9.021364975E-1,1.227839915E0
2.374655333E0,-6.482692511E-1,-4.625925261E-1,1.509261085E0,1.706491690E0
2.384601333E0,-6.120998369E-1,-5.873042804E-1,1.846010420E0,2.031587310E0
2.394547333E0,-6.086334613E-1,-7.004362088E-1,1.786917289E0,2.013484287E0
2.404493333E0,-4.194813705E-1,-7.565425819E-1,1.187062545E0,1.468822244E0
2.414439333E0,-2.255567458E-1,-5.945361167E-1,1.350496681E-1,6.500672677E-1
2.424385333E0,-5.609230321E-2,-1.943403983E-1,-7.893612492E-1,8.148654605E-1
2.434331333E0,1.552274226E-1,2.830455834E-1,-1.138073403E0,1.182971439E0
2.444277333E0,1.160967591E-1,5.888847828E-1,-9.162019747E-1,1.095303521E0
2.454223333E0,-3.903308078E-1,5.968562919E-1,-2.445106415E-1,7.539104897E-1
2.464169333E0,-9.334430748E-1,3.069834995E-1,5.417527163E-1,1.122074351E0
2.474115333E0,-1.215381634E0,-1.320950335E-1,1.139962054E0,1.671560678E0
2.484061333E0,-1.307602896E0,-3.445810962E-1,1.657992616E0,2.139509519E0
2.494007333E0,-1.253204202E0,-2.258340865E-1,1.938771234E0,2.319559378E0
2.503953333E0,-8.537572930E-1,-7.098870635E-2,1.397464076E0,1.639160381E0
2.513899333E0,-6.884526327E-2,-8.118274212E-3,6.703318191E-1,6.739067623E-1
2.523845333E0,8.505539690E-1,3.653837353E-1,6.884692973E-1,1.153662560E0
2.533791333E0,1.618186380E0,1.074033528E0,1.585016441E0,2.506861045E0
2.543737333E0,2.394424723E0,1.393133628E0,2.661671276E0,3.841690389E0
2.553683333E0,3.304956799E0,1.178820895E0,3.276401337E0,4.800746178E0
2.563629333E0,3.901774207E0,6.313805920E-1,3.044794879E0,4.989314509E0
2.573575333E0,4.413186891E0,-4.487562597E-2,2.430837235E0,5.038571427E0
2.583521333E0,5.086124521E0,-5.413170987E-1,2.024046443E0,5.500768206E0
2.593467333E0,5.762445644E0,-5.266230458E-1,2.070157000E0,6.145621338E0
2.603413333E0,6.867220908E0,1.173208737E-1,2.361689817E0,7.262924065E0
2.613359333E0,8.330357986E0,8.332890415E-1,2.368367922E0,8.700482827E0
2.623305250E0,9.896357528E0,1.314659901E0,2.406964808E0,1.026935746E1
2.633251250E0,1.136378880E1,1.595977632E0,2.524328367E0,1.174968401E1
