"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.708546250E0,1.937555671E-1,-2.504631436E-1,1.548849951E-1,3.525086776E-1
2.718493250E0,2.336860932E-1,-1.559879261E-1,-5.267990470E-2,2.858611474E-1
2.728440250E0,1.127028159E-1,9.586276174E-2,-9.627089739E-2,1.765210454E-1
2.738386250E0,-2.376407113E-2,2.680977613E-1,-3.977223462E-1,4.802334904E-1
2.748333250E0,-6.264571633E-2,1.527731270E-1,-7.025846221E-1,7.217265862E-1
2.758280250E0,-2.438129956E-1,-6.439246237E-2,-8.533527388E-1,8.898326038E-1
2.768227250E0,-2.003051065E-1,-2.849897826E-1,-2.838327648E-1,4.493354540E-1
2.778174250E0,-3.809340033E-1,-1.543565530E-1,1.498303695E-1,4.374766279E-1
2.788121250E0,-5.254168383E-1,3.643107712E-2,-2.469239701E-1,5.816885115E-1
2.798068250E0,-5.210009114E-1,-4.202686250E-2,-4.828937665E-2,5.249191088E-1
2.808014250E0,-5.034922281E-1,-4.665551841E-2,2.786933546E-1,5.773656961E-1
2.817961250E0,-1.012845194E-1,4.632105768E-2,3.080178720E-1,3.275350419E-1
2.827908250E0,3.582950827E-1,4.773549914E-2,-2.028334790E-1,4.144821641E-1
2.837855250E0,6.543363221E-1,7.985250056E-2,-8.757749104E-1,1.096136003E0
2.847802250E0,9.160809374E-1,6.517715871E-2,-1.293400155E0,1.586296412E0
2.857749250E0,8.735998924E-1,-5.899314344E-2,-1.104431009E0,1.409405839E0
2.867696250E0,6.159044740E-1,-2.183888268E-1,-5.863261874E-1,8.779580849E-1
2.877642250E0,3.093239207E-1,-6.723280585E-1,-3.157854594E-1,8.046283381E-1
2.887589250E0,6.429605640E-2,-1.020461923E0,2.659703980E-1,1.056511605E0
2.897536250E0,5.177939694E-2,-1.157595502E0,3.728301644E-1,1.217255431E0
2.907483250E0,7.493798889E-2,-1.483604087E0,-3.392268008E-1,1.523736070E0
2.917430250E0,-2.013451068E-1,-1.914687722E0,-4.883688068E-1,1.986220788E0
2.927377250E0,-1.163629536E0,-2.446621794E0,-3.113057613E-2,2.709420789E0
2.937324250E0,-1.263705802E0,-1.854879477E0,3.113924463E-1,2.265942515E0
2.947270250E0,3.584085917E-1,2.648139650E-1,5.232743454E-1,6.873130257E-1
2.957217250E0,1.686408915E0,2.428891282E0,1.320822720E0,3.238527527E0
2.967164250E0,2.030448851E0,5.629151346E0,9.454794221E-1,6.058382519E0
2.977111250E0,9.739294884E-1,1.161706796E1,-4.930959883E-1,1.166824539E1
2.987058250E0,-6.992225461E-1,2.030277703E1,1.870933592E-1,2.031567551E1
2.997005250E0,-3.009675332E0,3.086413957E1,4.482275544E0,3.133279513E1
3.006951250E0,-2.605392995E0,3.922149941E1,1.059476300E1,4.071072453E1
3.016898250E0,4.267506436E0,4.086364081E1,1.433953859E1,4.351633163E1
3.026845250E0,7.089709802E0,3.812016465E1,1.345697389E1,4.104267394E1
3.036792250E0,3.884872538E0,3.539057679E1,1.129202943E1,3.735097173E1
3.046739250E0,2.627845426E-1,3.068992528E1,1.027977934E1,3.236687246E1
