"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.438025000E0,-4.194315669E0,3.381006271E-1,1.338128724E0,4.415561623E0
2.447971000E0,-4.535703016E0,1.431883711E-1,1.656247222E0,4.830761805E0
2.457918000E0,-4.732315934E0,2.103535831E-2,1.842442596E0,5.078370930E0
2.467864000E0,-4.730570540E0,1.866483861E-1,1.542127115E0,4.979085387E0
2.477811000E0,-4.851571067E0,4.609675848E-1,1.134109430E0,5.003642386E0
2.487757000E0,-5.346016300E0,6.103662837E-1,9.399994846E-1,5.462237299E0
2.497704000E0,-5.939430921E0,6.289452267E-1,1.222604261E0,6.096488575E0
2.507651000E0,-6.628053415E0,4.549642485E-1,1.720577704E0,6.862832665E0
2.517597000E0,-7.362428618E0,2.028603762E-1,2.349342252E0,7.730841901E0
2.527544000E0,-8.120406691E0,6.543619037E-3,3.564915236E0,8.868464822E0
2.537490000E0,-8.840045741E0,-1.032027715E-1,5.069348275E0,1.019094458E1
2.547437000E0,-9.332007077E0,1.696160316E-1,6.451494985E0,1.134622903E1
2.557383000E0,-9.906302472E0,7.743666494E-1,7.264038690E0,1.230856330E1
2.567330000E0,-1.032641556E1,1.430594984E0,6.827331787E0,1.246169811E1
2.577276000E0,-1.071484610E1,2.646619958E0,5.682307799E0,1.241374827E1
2.587223000E0,-1.179196637E1,3.801611695E0,4.964588390E0,1.334727913E1
2.597169000E0,-1.445168117E1,3.553007966E0,6.246669359E0,1.613988328E1
2.607116000E0,-1.744240334E1,2.569416831E0,1.123057870E1,2.090371343E1
2.617062000E0,-2.021667327E1,1.406966386E0,1.876916814E1,2.762200401E1
2.627009000E0,-2.154793225E1,1.931604302E-1,2.629385992E1,3.399584923E1
2.636956000E0,-2.020804044E1,-1.047856128E0,3.287085486E1,3.859994819E1
2.646902000E0,-1.717444415E1,-2.524410812E0,3.684614523E1,4.073048736E1
2.656849000E0,-1.347303853E1,-3.708866669E0,3.806856180E1,4.055235945E1
2.666795000E0,-9.080182117E0,-4.669812123E0,3.791420466E1,3.926504511E1
2.676742000E0,-2.896592520E0,-5.914471496E0,3.703905190E1,3.761997590E1
2.686688000E0,3.102188809E0,-7.389221145E0,3.517499697E1,3.607637144E1
2.696635000E0,8.994314001E0,-8.643043106E0,3.091723462E1,3.333879535E1
2.706581000E0,1.625914440E1,-9.388131577E0,2.426138647E1,3.067754333E1
2.716528000E0,2.327601836E1,-9.287937198E0,1.596817526E1,2.971567649E1
2.726474000E0,2.788135558E1,-8.906153777E0,7.774756140E0,3.028425989E1
2.736421000E0,2.966594685E1,-7.881736212E0,1.548423396E0,3.073414686E1
2.746368000E0,2.956345919E1,-5.864007102E0,-2.607473434E0,3.025200185E1
2.756314000E0,2.833237471E1,-4.984389401E0,-4.627231529E0,2.913724191E1
